lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60_,WorkPop,Shape__Are,Shape__Len,SpatialSeparationAccessibility,Gravity_Accessibility,Log_SpatialSeparation,Log_Gravity,Shape_Length,Shape_Area,ReciprocalSpatialSeparation,IMD_Decile2,Gravity_Accessibility_Decile,Pop_Den
E01004716,Westminster 011C,Westminster 011C,179166.1039,2613.852097,27864,9,Westminster 011C,E09000033,Westminster,7.362,27864,9,0.012,32727,10,0.007,32805,10,0.884,32146,10,-2.723,32825,10,-0.649,25637,8,21.968,14365,5,45.614,2764,1,0.011,32584,10,0.039,30849,10,-1.175,30566,10,0.069,32650,10,-0.373,22082,7,2.024,6852,3,0.185,13550,5,2.359,62,1,1692,216,1163,313,1156.25,462277.8338,4197.882067,53.44258456,81.21268665,3.978607892,4.397071475,0.031738536,2.32108E-05,0.01871167,10,10,3660.136559
E01004717,Westminster 011D,Westminster 011D,98566.38309,2262.801641,22125,7,Westminster 011D,E09000033,Westminster,12.041,22125,7,0.038,29081,9,0.024,31835,10,0.172,32779,10,-1.733,32275,10,-0.363,21933,7,20.928,15581,5,69.231,118,1,0.083,21842,7,0.078,23679,8,-1.742,32478,10,0.061,32716,10,-1.9,32697,10,2.738,4987,2,1.167,2656,1,2.439,34,1,1779,179,1337,263,1346.25,254287.7271,3634.46017,57.55059386,62.33723879,4.052664454,4.132558981,0.026849686,1.27685E-05,0.017376015,10,10,6996.012038
E01004718,Westminster 004A,Westminster 004A,72567.8329,2077.032906,8120,3,Westminster 004A,E09000033,Westminster,29.795,8120,3,0.206,6322,2,0.14,7451,3,20.38,13548,5,0.16,13609,5,0.475,9407,3,22.984,13231,5,40.099,4234,2,0.221,8681,3,0.339,3337,2,0.325,11082,4,0.3,15918,5,-1.745,32538,10,3.12,4122,2,0.251,12572,4,1.816,737,1,2173,422,1448,303,1389,187283.0272,3337.856094,67.60550237,1.707831338,4.213689376,0.535224342,0.023020339,9.40238E-06,0.014791695,10,1,11602.75991
E01004719,Westminster 004B,Westminster 004B,98063.66168,1706.739136,8731,3,Westminster 004B,E09000033,Westminster,28.56,8731,3,0.216,5757,2,0.146,6895,3,13.199,18878,6,-0.074,17152,6,0.234,12965,4,22.382,13871,5,42.808,3450,2,0.212,9259,3,0.348,3076,1,-0.212,19600,6,0.29,17113,6,-1.32,31548,10,2.943,4515,2,0.631,7577,3,1.469,1731,1,2042,491,1265,286,1241.75,253107.003,2741.98596,69.84281894,2.998543298,4.246247274,1.098126603,0.020125165,1.27064E-05,0.014317864,10,1,8067.734105
E01004720,Westminster 004C,Westminster 004C,118017.9909,2548.182794,7066,3,Westminster 004C,E09000033,Westminster,32.043,7066,3,0.23,4985,2,0.152,6337,2,19.59,14025,5,-0.051,16807,6,0.616,7503,3,24.141,11997,4,42.833,3446,2,0.261,6279,2,0.328,3664,2,0.143,13805,5,0.32,13731,5,-0.581,25247,8,2.793,4855,2,0.213,13106,4,2.066,324,1,2159,490,1298,371,1270.5,304600.6582,4093.754805,69.75561383,4.130375865,4.244997903,1.418368411,0.029952057,1.52917E-05,0.014335764,10,2,7087.968926
E01004721,Westminster 004D,Westminster 004D,119699.3436,2557.151954,4722,2,Westminster 004D,E09000033,Westminster,38.504,4722,2,0.288,2583,1,0.2,3115,1,16.558,16151,5,0.465,9521,3,0.728,6198,2,24.365,11758,4,31.75,7857,3,0.294,4633,2,0.454,1043,1,-0.465,23420,8,0.352,10572,4,-1.531,32174,10,3.355,3652,2,-0.363,22030,7,1.817,732,1,2131,492,1269,370,1274.25,308915.1886,4106.462582,68.76898977,3.95314529,4.230752913,1.374511538,0.03210088,1.5509E-05,0.014541438,10,1,6898.333518
E01004722,Westminster 004E,Westminster 004E,79845.09131,1467.8929,5553,2,Westminster 004E,E09000033,Westminster,35.96,5553,2,0.313,1864,1,0.196,3358,2,21.196,13025,4,-0.066,17018,6,0.115,14903,5,24.742,11388,4,25.341,11556,4,0.348,2670,1,0.475,831,1,-0.312,21159,7,0.387,7690,3,-1.994,32758,10,3.46,3451,2,-0.465,23439,8,1.409,1943,1,2524,665,1558,301,1541,206081.5423,2358.550505,68.5741331,1.470343357,4.227915395,0.385495949,0.016955291,1.03457E-05,0.014582758,10,1,12247.57915
E01004723,Westminster 005F,Westminster 005F,94279.81465,1956.372976,8354,3,Westminster 005F,E09000033,Westminster,29.307,8354,3,0.244,4295,2,0.152,6406,2,13.807,18324,6,-0.051,16805,6,0.248,12753,4,23.127,13073,4,33.89,6743,3,0.323,3505,2,0.448,1120,1,0.097,14510,5,0.249,21880,7,-1.814,32633,10,3.15,4053,2,-0.029,16913,6,1.688,1044,1,2475,520,1709,246,1710.5,243354.7797,3142.689995,66.40244528,3.739049437,4.195733882,1.318831418,0.023620603,1.22164E-05,0.015059686,10,1,10170.33651
E01004724,Westminster 001C,Westminster 001C,81784.62019,1361.643675,23490,8,Westminster 001C,E09000033,Westminster,10.86,23490,8,0.076,20363,7,0.045,26319,9,17.012,15803,5,-1.645,32094,10,-0.642,25560,8,22.075,14235,5,29.831,8916,3,0.081,22187,7,0.191,10616,4,0.604,7593,3,0.142,31010,10,-1.796,32607,10,2.956,4486,2,0.019,16150,5,1.326,2308,1,1997,321,1339,337,1319.25,211114.5031,2187.773935,59.82617379,13.08133222,4.091443254,2.571186193,0.016178452,1.05976E-05,0.016715092,10,10,9459.321699
E01004725,Westminster 003B,Westminster 003B,270656.4605,3305.178031,9498,3,Westminster 003B,E09000033,Westminster,27.158,9498,3,0.21,6100,2,0.107,11453,4,15.352,17081,6,-0.585,24530,8,0.631,7321,3,30.624,6514,2,39.103,4587,2,0.239,7578,3,0.371,2520,1,0.236,12366,4,0.244,22342,7,-0.499,24049,8,3.863,2725,1,-0.251,20402,7,2.312,88,1,1582,302,934,346,916.75,698535.0178,5309.504254,60.19510141,18.87870199,4.097590977,2.938034408,0.039874892,3.50684E-05,0.016612647,10,10,2264.739719
E01004726,Westminster 003C,Westminster 003C,189258.3221,2566.844339,25261,8,Westminster 003C,E09000033,Westminster,9.4,25261,8,0.047,26899,9,0.034,29640,10,3.766,28805,9,-2.03,32628,10,-0.227,20009,7,18.807,18108,6,46.394,2579,1,0.03,30723,10,0.112,18302,6,-0.515,24126,8,0.104,32067,10,-1.186,30961,10,2.164,6444,2,0.617,7738,3,1.76,871,1,1904,320,1182,402,1196.75,488479.9515,4123.626508,60.29484208,18.23077905,4.099246562,2.903111322,0.030894993,2.45226E-05,0.016585167,10,10,3897.805824
E01004727,Westminster 008D,Westminster 008D,1131599.94,5817.127862,24363,8,Westminster 008D,E09000033,Westminster,10.116,24363,8,0.022,31999,10,0.007,32810,10,3.589,29020,9,-2.887,32834,10,0.207,13381,5,25.403,10742,4,47.97,2259,1,0.027,31126,10,0.084,22652,7,-0.544,24527,8,0.105,32041,10,-0.144,18229,6,2.288,6087,2,0.309,11759,4,2.4,46,1,2351,319,1669,363,1681.75,2920436.632,9345.281479,64.23265865,56.55831769,4.162511783,4.035272277,0.068945707,0.000146616,0.015568404,10,10,805.016611
E01004728,Westminster 003D,Westminster 003D,75295.85054,1739.379655,19059,6,Westminster 003D,E09000033,Westminster,14.858,19059,6,0.122,13437,5,0.057,22300,7,5.516,26697,9,-0.614,24874,8,0.029,16241,5,22.468,13783,5,35.939,5832,2,0.105,18844,6,0.332,3520,2,-0.476,23572,8,0.188,28125,9,-1.002,29811,10,2.832,4760,2,-0.168,19122,6,1.971,458,1,1666,245,1034,387,1041.5,194308.7792,2793.679251,59.82885948,1.700221503,4.091488145,0.530758538,0.021486697,9.75543E-06,0.016714342,10,1,8573.982127
E01004729,Westminster 003E,Westminster 003E,58252.47279,1296.238319,10420,4,Westminster 003E,E09000033,Westminster,25.605,10420,4,0.223,5342,2,0.143,7160,3,4.818,27522,9,0.049,15255,5,-0.745,26726,9,24.344,11780,4,34.973,6252,2,0.176,11809,4,0.384,2213,1,-0.583,25013,8,0.188,28193,9,-1.5,32115,10,3.348,3667,2,0.068,15391,5,1.664,1108,1,1778,257,989,532,1008.75,150330.8861,2082.351424,60.8920487,1.540746347,4.109102603,0.43226694,0.015498585,7.54737E-06,0.016422505,10,1,11827.24353
E01004730,Westminster 001D,Westminster 001D,448568.6551,4229.614416,28806,9,Westminster 001D,E09000033,Westminster,6.582,28806,9,0.047,26923,9,0.025,31610,10,2.261,30576,10,-2.469,32799,10,-0.492,23663,8,20.873,15640,5,31.228,8143,3,0.05,27311,9,0.082,23012,8,-0.905,28600,9,0.144,30902,10,-0.397,22475,7,1.829,7442,3,-0.48,23641,8,1.849,653,1,1908,342,1108,458,1132.25,1157968.267,6794.675873,67.5669082,11.89813949,4.213118339,2.476382043,0.05159693,5.81267E-05,0.014800144,10,10,1647.713546
E01004731,Westminster 020A,Westminster 020A,678684.9105,6046.113134,24520,8,Westminster 020A,E09000033,Westminster,10.008,24520,8,0.054,25174,8,0.026,31415,10,6.307,25832,8,-1.985,32589,10,-1.359,31269,10,18.589,18377,6,54.183,1287,1,0.169,12339,4,0.067,25710,8,-0.202,19437,6,0.116,31775,10,-0.983,29682,10,2.019,6873,3,1.216,2345,1,1.072,3651,2,2043,197,1539,307,1560.75,1749341.228,9704.695227,55.73849955,968.5366751,4.020671103,6.87578635,0.07447473,8.78786E-05,0.017940921,10,10,1167.868205
E01004732,Westminster 020B,Westminster 020B,69138.75188,1390.49641,3324,2,Westminster 020B,E09000033,Westminster,43.66,3324,2,0.283,2786,1,0.28,688,1,20.313,13590,5,1.161,3099,1,-0.833,27625,9,21.907,14434,5,26.1,11115,4,0.332,3175,1,0.286,5220,2,0.015,15847,5,0.345,11200,4,-1.834,32651,10,2.926,4552,2,-0.137,18603,6,1.2,2950,1,1727,219,1159,349,1157,178190.114,2232.135834,57.94622545,129.1561875,4.059515433,4.861022428,0.016601545,8.95186E-06,0.017257379,10,10,9691.895703
E01004733,Westminster 020C,Westminster 020C,454836.7204,5170.290703,15991,5,Westminster 020C,E09000033,Westminster,18.171,15991,5,0.1,16250,5,0.105,11793,4,7.629,24341,8,-1.141,29886,10,-0.702,26244,8,18.2,18865,6,55.552,1113,1,0.09,20877,7,0.085,22485,7,-0.068,17207,6,0.111,31907,10,-1.721,32506,10,2.153,6477,2,0.707,6717,3,2.318,85,1,2605,322,1877,406,1840.25,1172332.877,8303.487176,55.01575394,543.4673649,4.007619579,6.297969659,0.057508556,5.88936E-05,0.018176612,10,10,2222.065124
E01004734,Westminster 018A,Westminster 018A,320307.6643,4386.343791,7933,3,Westminster 018A,E09000033,Westminster,30.2,7933,3,0.172,8667,3,0.14,7449,3,3.345,29321,9,-0.136,18163,6,1.262,1920,1,26.387,9824,3,50.109,1897,1,0.25,6879,3,0.26,6423,2,-1.109,30164,10,0.205,26628,9,-1.004,29824,10,3.566,3260,1,0.389,10687,4,2.718,3,1,1662,128,1199,335,1258.75,825986.0232,7044.990708,52.93343379,602.4513126,3.969035158,6.401006853,0.050699687,4.1484E-05,0.018891652,10,10,2012.140585
E01004735,Westminster 018B,Westminster 018B,487141.526,4602.627516,5794,2,Westminster 018B,E09000033,Westminster,35.28,5794,2,0.216,5737,2,0.226,2025,1,3.812,28753,9,0.647,7414,3,-0.334,21514,7,24.915,11212,4,45.73,2733,1,0.225,8390,3,0.184,11203,4,-0.752,27109,9,0.185,28433,9,-1.018,29939,10,3.303,3748,2,0.327,11512,4,2.137,234,1,1192,147,694,351,756.25,1256322.887,7390.948627,57.12219113,856.618367,4.045192677,6.752992507,0.055317356,6.3094E-05,0.017506331,10,10,948.8006722
E01004736,Westminster 018C,Westminster 018C,1192057.408,7331.981283,24862,8,Westminster 018C,E09000033,Westminster,9.719,24862,8,0.006,32833,10,0.012,32702,10,4.252,28230,9,-2.151,32709,10,0.01,16515,6,19.643,17078,6,54.538,1239,1,0.015,32297,10,0.018,32722,10,-0.425,22807,7,0.081,32492,10,-0.887,28829,9,2.169,6428,2,0.654,7273,3,2.331,76,1,1655,128,1176,351,1247.5,3073282.848,11771.63867,56.18390995,1239.535434,4.028630416,7.122491938,0.088286595,0.000154369,0.01779869,10,10,538.5120999
E01004737,Westminster 024C,Westminster 024C,82237.01503,1556.678415,14145,5,Westminster 024C,E09000033,Westminster,20.233,14145,5,0.144,11027,4,0.111,10909,4,13.171,18897,6,-0.507,23510,8,-0.131,18607,6,22.635,13595,5,34.673,6386,2,0.272,5751,2,0.101,19888,7,0.188,13103,4,0.216,25599,8,-0.694,26762,9,2.627,5259,2,-0.902,28222,9,2.361,58,1,1416,228,819,369,831.5,211858.874,2498.530614,53.64086253,11.29645968,3.982311138,2.424489374,0.018598528,1.06455E-05,0.018642504,10,10,6683.694543
E01004738,Westminster 024D,Westminster 024D,86012.10819,2714.466128,25164,8,Westminster 024D,E09000033,Westminster,9.473,25164,8,0.044,27539,9,0.031,30286,10,0.325,32668,10,-1.338,31055,10,-0.176,19301,6,21.097,15384,5,47.206,2413,1,0.034,30044,10,0.101,19883,7,-1.906,32664,10,0.103,32095,10,-1.154,30807,10,2.637,5231,2,0.342,11318,4,2.236,136,1,1700,187,1164,349,1204.5,221576.0883,4356.596475,54.75412506,8.538568852,4.002852709,2.144593412,0.032280693,1.11341E-05,0.018263464,10,10,7672.308022
E01004739,Westminster 024E,Westminster 024E,28714.67364,769.8415466,25205,8,Westminster 024E,E09000033,Westminster,9.446,25205,8,0.057,24503,8,0.021,32096,10,1.995,30899,10,-1.086,29486,9,-1.2,30458,10,23.748,12392,4,46.246,2612,1,0.161,13048,4,0.158,13375,5,-0.812,27740,9,0.073,32615,10,-1.069,30278,10,3.111,4143,2,0.289,12011,4,2.226,142,1,1342,46,987,309,1022.75,73969.69759,1235.650946,58.67052342,3.63336573,4.071937444,1.290159417,0.008996765,3.71698E-06,0.017044334,10,1,18142.56437
E01004740,Westminster 021A,Westminster 021A,48496.36934,1152.948879,6426,2,Westminster 021A,E09000033,Westminster,33.582,6426,2,0.253,3894,2,0.161,5649,2,8.738,23148,8,0.428,9972,4,0.897,4413,2,26.887,9381,3,30.485,8526,3,0.27,5866,2,0.387,2142,1,-0.387,22284,7,0.244,22371,7,-2.236,32818,10,3.833,2785,1,-0.895,28159,9,2,416,1,1636,241,950,445,965.5,124953.761,1850.648861,54.18398548,5.86283325,3.992385394,1.768632977,0.013808091,6.27828E-06,0.018455638,10,10,13092.8432
E01004741,Westminster 024F,Westminster 024F,56787.88402,1603.566637,13839,5,Westminster 024F,E09000033,Westminster,20.616,13839,5,0.15,10517,4,0.085,15241,5,5.466,26755,9,-0.289,20485,7,0.39,10601,4,26.633,9610,3,38.574,4768,2,0.21,9429,3,0.289,5132,2,-0.469,23478,8,0.185,28362,9,-2.514,32836,10,3.794,2855,1,-0.16,18998,6,2.157,208,1,1411,187,1006,218,990,146305.5868,2574.165147,50.77616031,2.943825138,3.927426959,1.079709803,0.018692974,7.35139E-06,0.019694282,10,1,9644.197674
E01004742,Westminster 022A,Westminster 022A,46616.43404,991.5525461,23098,8,Westminster 022A,E09000033,Westminster,11.205,23098,8,0.085,18701,6,0.054,23295,8,1.163,31829,10,-1.022,28997,9,-0.395,22384,7,17.789,19425,6,40.069,4240,2,0.23,8088,3,0.122,17095,6,-1.073,29906,10,0.078,32557,10,-2.051,32780,10,2.089,6669,3,0.338,11392,4,1.713,987,1,1491,157,1137,197,1161.75,120099.6772,1591.812226,54.73766787,4.079382445,4.002552099,1.405945615,0.011474816,6.03464E-06,0.018268955,10,1,12414.68782
E01004743,Westminster 021B,Westminster 021B,48257.30963,1279.135033,13668,5,Westminster 021B,E09000033,Westminster,20.842,13668,5,0.176,8336,3,0.113,10696,4,8.142,23799,8,-0.298,20617,7,-0.895,28197,9,22.87,13349,5,36.467,5599,2,0.275,5576,2,0.221,8591,3,-0.211,19562,6,0.203,26854,9,-1.579,32257,10,3.08,4207,2,0.201,13286,5,1.619,1254,1,1587,309,1064,214,1081.75,124354.6257,2052.601106,59.64424877,36.15301053,4.088397728,3.587760224,0.015988908,6.24775E-06,0.016766076,10,10,12761.88956
E01004744,Westminster 020D,Westminster 020D,106891.7028,2012.884525,10482,4,Westminster 020D,E09000033,Westminster,25.478,10482,4,0.187,7495,3,0.165,5311,2,5.517,26695,9,0.32,11348,4,-0.941,28605,9,20.726,15806,5,33.836,6773,3,0.194,10479,4,0.215,8986,3,-0.711,26640,9,0.222,24887,8,-1.658,32405,10,2.685,5132,2,0.267,12330,4,1.325,2312,1,1456,218,934,304,959.25,275457.3366,3231.914264,56.48394845,136.2911142,4.0339565,4.914793143,0.023076166,1.38392E-05,0.017704145,10,10,5285.75502
E01004745,Westminster 021C,Westminster 021C,202603.6413,2425.693187,17777,6,Westminster 021C,E09000033,Westminster,16.175,17777,6,0.096,16911,6,0.072,18279,6,5.824,26362,9,-1.242,30550,10,-1.218,30572,10,20.273,16330,5,60.305,662,1,0.156,13534,5,0.113,18210,6,-0.299,20943,7,0.147,30791,10,-1.315,31533,10,2.51,5513,2,0.884,4869,2,2.341,74,1,2420,350,1635,435,1657.5,522031.652,3894.83672,57.87970261,122.5523344,4.058366764,4.808538158,0.027191463,2.62291E-05,0.017277214,10,10,4635.734233
E01004746,Westminster 021D,Westminster 021D,40182.81363,1232.403391,9216,3,Westminster 021D,E09000033,Westminster,27.661,9216,3,0.198,6820,3,0.155,6120,2,11.147,20753,7,-0.165,18606,6,-0.328,21443,7,26.833,9430,3,43.753,3220,1,0.184,11200,4,0.296,4840,2,-0.216,19663,6,0.261,20474,7,-1.355,31694,10,3.766,2913,1,0.624,7650,3,1.554,1446,1,1559,235,987,337,998.75,103542.0268,1978.273814,56.91652057,0.616092619,4.041585643,-0.484357971,0.01455814,5.20223E-06,0.017569591,10,1,15056.68808
E01004747,Westminster 021E,Westminster 021E,107246.5996,2040.504681,12655,4,Westminster 021E,E09000033,Westminster,22.157,12655,4,0.167,9010,3,0.12,9654,3,2.015,30879,10,0.073,14899,5,-0.031,17157,6,22.236,14039,5,36.915,5424,2,0.234,7810,3,0.234,7869,3,-1.017,29510,9,0.151,30607,10,-1.534,32181,10,2.957,4481,2,0.07,15364,5,1.807,768,1,2505,329,1743,433,1781.25,276335.7272,3275.379876,55.31855602,48.10579429,4.013108404,3.873402633,0.024276386,1.38842E-05,0.018077117,10,10,9065.060191
E01004748,Westminster 020E,Westminster 020E,88226.08416,1244.324505,26006,8,Westminster 020E,E09000033,Westminster,8.835,26006,8,0.044,27703,9,0.04,27816,9,0.956,32069,10,-1.44,31499,10,-0.284,20819,7,20.308,16281,5,42.013,3660,2,0.053,26845,9,0.071,24955,8,-1.175,30562,10,0.084,32447,10,-0.636,26028,8,2.067,6728,3,0.476,9537,3,1.661,1117,1,1749,211,1193,345,1207.25,227365.5952,1997.638526,53.89565847,103.6532183,3.987049927,4.641050888,0.014635712,1.14228E-05,0.01855437,10,10,7692.456716
E01004749,Westminster 022B,Westminster 022B,137535.7972,2000.872324,20814,7,Westminster 022B,E09000033,Westminster,13.225,20814,7,0.087,18339,6,0.061,21240,7,1.945,30956,10,-1.128,29788,10,-0.15,18886,6,20.379,16206,5,44.938,2913,1,0.136,15355,5,0.14,15071,5,-0.88,28380,9,0.106,32023,10,-1.504,32123,10,2.582,5352,2,0.629,7606,3,1.635,1195,1,3016,525,2121,370,2135.25,354383.8095,3212.122153,56.49958712,53.74095556,4.034233331,3.984175384,0.023454682,1.78056E-05,0.017699244,10,10,8510.546812
E01004750,Westminster 023E,Westminster 023E,256575.796,2855.196131,15320,5,Westminster 023E,E09000033,Westminster,18.907,15320,5,0.179,8121,3,0.079,16599,6,2.753,30028,10,-0.318,20944,7,-0.523,24097,8,23.828,12326,4,39.153,4566,2,0.33,3266,1,0.312,4205,2,-1.116,30200,10,0.19,28022,9,-0.997,29782,10,3.09,4186,2,0.516,8963,3,1.377,2099,1,1622,151,1052,419,1080.5,661159.0128,4583.166129,54.34496008,359.2113386,3.995351878,5.883910902,0.034147456,3.3218E-05,0.01840097,10,10,2453.267624
E01004751,Westminster 022C,Westminster 022C,84479.04668,1915.045056,24060,8,Westminster 022C,E09000033,Westminster,10.367,24060,8,0.064,22710,7,0.047,25729,8,2.129,30756,10,-1.395,31316,10,0.391,10587,4,14.353,23818,8,37.824,5062,2,0.068,24201,8,0.133,15810,5,-0.779,27398,9,0.071,32633,10,-1.252,31287,10,1.233,9591,3,0.17,13815,5,1.756,878,1,1879,220,1344,315,1372,217663.4498,3073.656752,58.43576167,11.64047418,4.06792806,2.454488179,0.023206792,1.09365E-05,0.017112809,10,10,8632.593124
E01004752,Westminster 022D,Westminster 022D,35537.16904,1008.323629,12381,4,Westminster 022D,E09000033,Westminster,22.513,12381,4,0.158,9794,3,0.115,10307,4,2.527,30288,10,0.224,12718,4,-0.18,19345,6,24.465,11665,4,39.673,4367,2,0.227,8256,3,0.226,8257,3,-0.923,28746,9,0.162,30033,10,-1.301,31485,10,3.33,3704,2,0.286,12050,4,1.742,909,1,1768,194,1281,293,1283.25,91556.3879,1618.702531,57.00085695,1.301855474,4.043066302,0.263790535,0.011736184,4.60042E-06,0.017543596,10,1,19310.50406
E01004753,Westminster 022E,Westminster 022E,59557.91104,1213.227333,17568,6,Westminster 022E,E09000033,Westminster,16.395,17568,6,0.126,13017,4,0.09,14209,5,1.818,31082,10,-0.665,25523,8,-0.25,20340,7,19.982,16676,6,39.317,4499,2,0.193,10535,4,0.203,9779,3,-0.97,29152,9,0.126,31525,10,-2.01,32766,10,2.54,5439,2,0.305,11819,4,1.695,1026,1,1801,167,1316,318,1361.75,153438.1044,1946.821732,57.96265128,3.400132688,4.05979886,1.223814457,0.015095798,7.70989E-06,0.017252489,10,1,11737.63197
E01004754,Westminster 010A,Westminster 010A,83611.19068,1414.388386,2865,1,Westminster 010A,E09000033,Westminster,45.911,2865,1,0.331,1398,1,0.226,2026,1,21.818,12664,4,0.891,5127,2,0.716,6321,2,24.425,11698,4,34.614,6422,2,0.368,2135,1,0.404,1802,1,-0.065,17166,6,0.37,9008,3,-1.581,32262,10,3.367,3620,2,-0.57,24801,8,2.164,204,1,1814,415,1024,375,1009.5,215731.2536,2271.279493,62.6325759,9.602147776,4.137285524,2.2619868,0.017629935,1.08319E-05,0.015966132,10,10,8408.610108
E01004755,Westminster 010B,Westminster 010B,115444.7641,2436.536455,8689,3,Westminster 010B,E09000033,Westminster,28.633,8689,3,0.237,4647,2,0.147,6832,3,8.471,23433,8,0.151,13719,5,0.112,14948,5,26.477,9731,3,32.999,7204,3,0.298,4465,2,0.358,2839,1,-0.686,26342,9,0.271,19370,6,-1.595,32284,10,3.743,2956,1,-0.58,24908,8,2.048,346,1,2504,530,1721,253,1723.5,297868.3213,3913.227209,65.7215592,26.519003,4.185427018,3.27786157,0.02959228,1.4956E-05,0.015215707,10,10,8406.399139
E01004756,Westminster 006E,Westminster 006E,58968.70241,1102.679233,12183,4,Westminster 006E,E09000033,Westminster,22.8,12183,4,0.168,8916,3,0.119,9809,3,4.441,27986,9,0.269,12074,4,-0.01,16847,6,26.26,9926,4,29.712,8986,3,0.204,9844,3,0.376,2416,1,-0.637,25746,8,0.186,28319,9,-1.2,31029,10,3.615,3158,1,-0.192,19515,6,1.54,1492,1,1829,345,1339,145,1349.5,152158.6691,1770.750685,62.42211161,1.636882811,4.133919565,0.492793708,0.013821305,7.63967E-06,0.016019964,10,1,12020.34699
E01004757,Westminster 010C,Westminster 010C,122506.4056,1767.538545,4110,2,Westminster 010C,E09000033,Westminster,40.501,4110,2,0.321,1648,1,0.206,2859,1,19.094,14331,5,0.241,12485,4,0.358,11051,4,24.912,11215,4,39.957,4273,2,0.411,1268,1,0.493,701,1,-0.283,20708,7,0.364,9527,3,-0.977,29636,10,3.282,3791,2,0.02,16142,5,2.076,302,1,1694,420,1049,225,1034.75,316060.1288,2837.045349,60.17258611,5.080774704,4.097216868,1.625463751,0.02344205,1.58701E-05,0.016618864,10,10,5359.739637
E01004760,Westminster 014E,Westminster 014E,70583.0166,1457.895895,10773,4,Westminster 014E,E09000033,Westminster,24.998,10773,4,0.193,7138,3,0.115,10326,4,6.727,25337,8,-0.173,18705,6,0.875,4633,2,23.148,13040,4,32.017,7696,3,0.257,6513,2,0.329,3619,2,-0.314,21181,7,0.188,28114,9,-1.033,30037,10,2.983,4426,2,-0.529,24258,8,1.942,499,1,1703,331,1121,251,1132.5,182083.4274,2341.852667,62.07475828,0.892542374,4.128339437,-0.113681289,0.016995821,9.14328E-06,0.016109608,10,1,9352.855582
E01004761,Westminster 018D,Westminster 018D,519263.7874,5583.09018,26464,9,Westminster 018D,E09000033,Westminster,8.467,26464,9,0.03,30769,10,0.028,31042,10,5.66,26546,9,-2.131,32694,10,-0.518,24038,8,21.998,14331,5,44.092,3127,1,0.026,31223,10,0.048,29529,9,-0.288,20781,7,0.127,31480,10,-0.573,25129,8,2.339,5967,2,0.517,8950,3,1.744,902,1,1978,213,1322,443,1390.25,1338916.304,8964.93268,54.42924627,648.888615,3.996901625,6.475261076,0.066650786,6.72487E-05,0.018372476,10,10,1477.314149
E01004762,Westminster 011E,Westminster 011E,298358.7375,4146.966769,23921,8,Westminster 011E,E09000033,Westminster,10.467,23921,8,0.044,27601,9,0.03,30626,10,5.241,27030,9,-2.012,32617,10,0.117,14868,5,21.878,14465,5,46.923,2466,1,0.047,27830,9,0.085,22468,7,-0.378,22121,7,0.149,30698,10,-0.551,24813,8,2.281,6115,2,0.242,12704,4,2.419,40,1,2459,279,1704,476,1748,769411.7003,6659.410474,56.61091835,216.6938822,4.03620187,5.378485676,0.049090811,3.86423E-05,0.017664437,10,10,3195.94828
E01004763,Westminster 013B,Westminster 013B,294389.699,4402.376129,11768,4,Westminster 013B,E09000033,Westminster,23.381,11768,4,0.069,21768,7,0.067,19610,6,6.069,26097,8,-0.022,16332,5,0.763,5792,2,28.823,7787,3,79.648,11,1,0.171,12188,4,0.174,11926,4,-0.241,20081,7,0.129,31416,10,-1.233,31188,10,4.022,2427,1,1.553,954,1,2.206,163,1,2505,113,2205,187,2228.5,759339.5251,7071.152364,52.84629079,668.9749788,3.967387526,6.505746659,0.051417741,3.8132E-05,0.018922804,10,10,3298.919544
E01004765,Westminster 013D,Westminster 013D,263057.3358,3153.941302,15472,5,Westminster 013D,E09000033,Westminster,18.728,15472,5,0.112,14693,5,0.079,16525,6,4.788,27563,9,-0.564,24237,8,0.095,15200,5,24.699,11430,4,51.2,1712,1,0.188,10929,4,0.189,10787,4,-0.429,22860,7,0.144,30920,10,-0.641,26095,8,2.976,4444,2,0.674,7041,3,2.011,401,1,2249,220,1704,325,1732,678571.8249,5064.264791,51.15228517,597.1165162,3.934807167,6.392112264,0.038993082,3.4075E-05,0.019549469,10,10,3314.313854
